PVM,Neste,Kemira,Metsa,Outokumpu,StoraEnso,UPM,Cargotec,Huhtamaki,Kone,Sanoma,Elisa,Nokia
10/03/2017,11.309,12.19,6.226,9.182,11.082,22.876,47.813,34.237,40.236,8.191,32.8,4.986
09/03/2017,11.185,12.115,6.19,9.302,11.053,22.858,47.486,33.998,40.218,8.197,32.484,4.938
08/03/2017,11.292,12.169,6.247,9.589,11.137,22.89,47.879,33.861,40.432,8.275,32.12,4.884
07/03/2017,11.29,12.161,6.306,9.66,11.096,22.932,48.009,34.156,40.669,8.199,32.207,4.928
06/03/2017,11.233,12.162,6.225,9.67,11.08,22.924,46.581,34.011,40.794,8.195,32.022,4.957
03/03/2017,11.253,12.175,6.3,9.707,11.124,23.138,46.918,34.057,40.685,8.369,32.059,4.949
02/03/2017,11.267,12.189,6.339,9.689,11.125,23.176,46.962,34.332,40.715,8.396,31.823,4.933
01/03/2017,11.2,12.145,6.255,9.588,10.894,22.851,46.698,34.199,40.743,8.448,31.483,4.887
28/02/2017,11.081,11.977,6.269,9.29,10.748,22.426,45.701,33.959,42.171,8.252,31.418,4.831
27/02/2017,11.414,12.005,6.2,9.284,10.778,22.4,45.596,33.69,41.766,8.176,31.355,4.863
24/02/2017,11.345,12.031,6.186,9.246,10.793,22.306,45.464,33.961,41.486,8.208,31.635,4.801
23/02/2017,11.527,12.146,6.32,9.657,10.954,22.685,46.793,34.314,41.559,8.282,31.664,4.811
22/02/2017,11.545,12.191,6.34,9.738,10.966,22.833,46.896,34.36,41.564,8.131,31.693,4.783
21/02/2017,11.578,12.142,6.28,9.733,10.919,22.816,46.841,34.342,41.521,8.096,31.679,4.737
20/02/2017,11.541,12.121,6.2,9.63,11.08,22.757,46.683,34.377,41.584,8.083,31.595,4.73
17/02/2017,11.573,12.104,6.197,9.731,11.054,22.674,46.235,34.449,41.605,8.042,31.2,4.686
16/02/2017,11.506,12.179,6.222,9.931,11.038,22.741,47.174,35.526,41.643,8.038,31.278,4.724
15/02/2017,11.481,12.142,6.227,9.909,10.754,22.483,47.236,35.902,41.461,8.084,30.994,4.668
14/02/2017,11.484,12.071,6.2,9.882,10.53,22.339,47.088,33.176,41.203,8.149,31.014,4.668
13/02/2017,11.498,12.03,6.246,9.964,10.606,22.427,47.38,33.233,40.762,8.159,30.917,4.622
10/02/2017,11.506,11.886,6.199,9.824,10.525,22.317,47.211,33.393,40.328,7.908,31.186,4.576
09/02/2017,11.242,11.822,6.168,9.654,10.293,22.104,46.604,33.66,40.233,7.89,31.197,4.59
08/02/2017,10.747,11.805,6.107,9.792,10.31,21.863,42.897,34.081,40.415,7.749,30.833,4.545
07/02/2017,10.33,11.641,6.134,9.604,10.416,21.953,42.909,33.875,40.378,7.808,30.694,4.515
06/02/2017,11.037,11.687,6.145,9.394,10.492,22.183,43.171,33.591,40.68,8.633,30.78,4.431
03/02/2017,10.878,11.704,6.181,9.304,10.773,22.438,43.36,33.551,40.721,8.706,30.899,4.47
02/02/2017,10.743,11.757,6.443,8.947,11.19,22.757,43.543,33.544,40.945,8.755,31.064,4.4
01/02/2017,10.638,11.74,6.286,8.413,11.003,21.939,45.077,34.02,41.771,8.573,31.355,4.201
31/01/2017,10.691,11.668,6.332,8.307,11.058,21.472,44.724,34.17,42.005,8.39,31.322,4.173
30/01/2017,10.655,11.891,6.509,8.335,11.427,24.013,45.071,34.937,41.233,8.39,31.231,4.242
27/01/2017,10.849,11.966,6.612,8.424,11.603,24.248,45.562,35.21,41.278,8.446,31.378,4.313
26/01/2017,10.803,12,6.687,8.336,11.504,24.097,45.587,34.7,42.714,8.517,31.921,4.382
25/01/2017,10.825,11.819,6.723,8.401,11.234,24.436,45.374,34.358,45.187,8.508,31.897,4.261
24/01/2017,11.325,11.791,6.668,8.423,10.995,24.135,44.665,34.143,44.458,8.405,31.635,4.293
23/01/2017,11.246,11.863,6.718,8.217,10.959,23.956,43.86,34.302,43.256,8.366,31.775,4.346
20/01/2017,11.349,11.953,6.71,8.11,10.915,23.994,43.879,34.074,43.343,8.351,31.859,4.456
19/01/2017,11.318,11.829,6.609,8.357,10.753,23.902,42.874,33.921,43.224,8.359,31.365,4.415
18/01/2017,11.069,11.828,6.552,8.197,10.552,23.695,42.129,34.06,42.872,8.245,31.402,4.397
17/01/2017,10.97,11.83,6.616,8.174,10.512,23.524,41.316,34.004,42.941,8.235,31.188,4.425
16/01/2017,10.842,11.981,6.678,8.282,10.577,23.693,41.251,34.496,43.556,8.387,31.501,4.441
13/01/2017,11.004,11.986,6.637,8.241,10.487,23.636,42.216,34.726,43.552,8.451,31.408,4.469
12/01/2017,11.031,11.896,6.602,8.318,10.323,23.369,42.004,34.49,43.255,8.352,31.24,4.4
11/01/2017,10.881,11.892,6.539,8.741,10.314,23.188,42.155,34.873,43.36,8.431,31.343,4.529
10/01/2017,11.002,11.914,6.626,8.472,10.283,23.208,42.1,35.021,43.035,8.321,31.285,4.568
09/01/2017,11.07,11.957,6.663,8.347,10.315,23.267,42.059,35.153,43.024,8.153,31.383,4.591
05/01/2017,11.491,12.099,6.688,8.324,10.364,23.472,42.247,35.374,43.197,8.084,31.347,4.581
04/01/2017,12.027,12.128,6.709,8.375,10.374,23.357,42.817,35.618,43.343,8.244,30.948,4.577
03/01/2017,12.202,12.184,6.792,8.442,10.431,23.539,43.315,35.877,43.25,8.353,30.833,4.581
02/01/2017,12.309,12.24,6.783,8.5,10.432,23.475,43.184,35.748,42.829,8.296,31.173,4.596
30/12/2016,12.162,12.122,6.69,8.439,10.351,23.33,42.729,35.277,42.447,8.213,30.883,4.584
29/12/2016,12.21,12.11,6.609,8.238,10.336,23.248,42.434,35.441,42.433,8.06,30.685,4.61
28/12/2016,12.236,12.199,6.553,8.279,10.321,23.258,42.7,35.635,42.516,8.175,30.512,4.642
27/12/2016,12.253,12.108,6.541,8.227,10.195,23.106,42.466,35.521,42.457,8.27,30.722,4.677
23/12/2016,12.225,12.09,6.518,8.219,10.106,22.993,42.691,35.49,42.417,8.379,30.536,4.597
22/12/2016,12.18,11.974,6.511,8.244,10.069,22.812,42.344,35.212,42.319,8.387,30.154,4.513
21/12/2016,12.225,11.981,6.505,8.335,10.095,22.699,42.351,35.568,42.461,8.42,30.381,4.721
20/12/2016,12.203,11.977,6.424,8.273,10.1,22.645,42.249,35.363,42.195,8.467,30.602,4.69
19/12/2016,12.069,11.845,6.282,8.321,10.058,22.466,41.882,35.258,41.872,8.379,30.662,4.69
16/12/2016,11.958,11.874,6.169,8.419,10.088,22.302,41.981,35.155,41.909,8.354,30.181,4.649
15/12/2016,11.862,11.841,6.242,8.342,10.017,22.349,41.774,35.312,41.46,8.333,30.038,4.507
14/12/2016,11.948,11.818,6.29,8.077,10.091,22.247,41.044,35.391,40.75,8.391,31.086,4.453
13/12/2016,12.188,11.838,6.408,7.951,10.007,22.355,41.579,35.582,41.022,8.345,30.59,4.417
12/12/2016,12.246,11.799,6.37,7.972,9.941,22.198,41.963,35.829,41.124,8.401,30.254,4.341
09/12/2016,12.364,11.759,6.442,7.899,9.939,22.127,41.163,35.594,41.044,8.573,29.912,4.328
08/12/2016,12.452,11.682,6.439,8.003,9.845,22.14,41.359,35.24,40.735,8.47,29.711,4.293
07/12/2016,12.882,11.661,6.24,7.785,9.763,21.878,40.425,35.268,41.118,8.284,29.623,4.283
05/12/2016,12.799,11.509,6.137,7.458,9.616,21.544,38.89,35.066,41.394,8.254,29.029,4.055
02/12/2016,12.709,11.46,6.097,7.248,9.666,21.565,38.172,35.002,40.972,8.15,29.24,3.955
01/12/2016,12.878,11.586,6.108,7.287,9.583,21.576,38.75,35.349,41.707,7.639,29.409,4.024
30/11/2016,12.883,11.443,6.031,7.288,9.687,21.61,38.302,35.573,41.544,7.594,29.655,4.046
29/11/2016,12.699,11.417,5.942,7.327,9.545,21.479,38.223,35.461,41.233,7.631,29.895,4.01
28/11/2016,12.794,11.393,5.88,7.556,9.656,21.512,38.803,35.299,41.463,7.626,29.923,4.019
25/11/2016,12.787,11.515,5.915,7.575,9.694,21.671,39.291,35.478,41.736,7.609,29.898,4.071
24/11/2016,12.826,11.573,5.799,7.672,9.63,21.76,39.125,35.206,41.675,7.637,29.59,4.006
23/11/2016,12.64,11.498,5.855,7.616,9.639,21.784,38.804,35.454,41.668,7.72,29.685,3.902
22/11/2016,12.491,11.565,5.806,7.521,9.52,21.601,38.562,35.348,41.576,7.686,29.514,3.91
21/11/2016,12.396,11.344,5.787,7.29,9.522,21.403,38.496,34.536,41.468,7.651,29.255,3.894
18/11/2016,12.237,11.322,5.735,7.209,9.547,21.328,38.497,34.486,41.407,7.811,29.096,3.903
17/11/2016,12.144,11.125,5.731,7.253,9.54,21.165,38.278,34.141,41.331,7.713,29.056,3.877
16/11/2016,12.171,10.955,5.784,7.315,9.546,21.02,38.012,34.095,41.027,7.649,28.776,3.855
15/11/2016,12.092,10.839,5.763,7.262,9.444,21.052,38.344,34.171,41.059,7.599,28.74,3.775
14/11/2016,11.901,10.771,5.745,7.213,9.501,21.089,38.118,33.075,41.133,7.524,28.676,4.007
11/11/2016,12.178,10.807,5.869,7.056,9.394,21.346,38.548,33.527,41.476,7.495,29.367,4.038
10/11/2016,12.155,10.932,5.84,7.243,9.574,21.966,39.074,34.325,42.396,7.736,29.706,4.112
09/11/2016,12.155,10.682,5.595,6.713,8.98,21.194,37.526,34.093,41.393,7.552,30.226,3.924
08/11/2016,12.895,10.747,5.791,6.472,9.154,20.839,36.74,34.321,41.173,7.746,29.985,3.993
07/11/2016,12.712,10.734,5.596,6.372,9.107,20.933,36.7,34.477,41.109,7.721,29.966,4
04/11/2016,12.581,10.598,5.677,6.079,8.975,20.619,35.872,34.403,40.628,7.74,29.854,3.856
03/11/2016,12.866,10.645,5.745,6.16,9.02,20.932,36.373,34.895,41.142,7.987,30.184,3.967
02/11/2016,13.031,10.761,5.559,6.021,8.999,20.804,36.341,35.358,40.944,8.167,30.189,3.974
01/11/2016,13.235,10.828,5.692,6.332,9.127,21.159,36.941,36.109,41.41,8.287,30.274,4.014
31/10/2016,13.099,10.842,5.656,6.318,9.208,21.308,37.475,36.673,41.943,8.667,30.853,4.091
28/10/2016,13.073,10.866,5.77,6.155,9.111,21.531,37.211,36.978,42.155,9.174,31.407,4.165
27/10/2016,13.001,10.945,5.873,6.148,9.335,21.322,36.491,36.762,42.516,8.696,31.687,4.371
26/10/2016,12.863,11.056,5.741,6.329,9.422,21.105,36.977,36.809,43.226,8.855,31.818,4.63
25/10/2016,12.847,11.415,5.785,6.636,9.171,20.672,38.082,40.484,43.682,9.001,32.169,4.521
24/10/2016,13.566,12.28,5.8,6.511,9.218,19.118,42.651,40.623,43.657,9,31.983,4.542
21/10/2016,13.369,12.207,5.865,6.4,9.199,19.243,42.02,40.412,43.7,8.785,31.991,4.515
20/10/2016,13.33,12.154,5.8,6.298,9.17,19.192,42.062,40.73,43.803,8.572,31.973,4.54
19/10/2016,13.262,12.241,5.725,6.32,9.204,19.22,42.287,40.87,43.926,8.64,32.032,4.521
18/10/2016,13.248,12.283,5.753,6.286,9.17,19.05,42.269,40.993,44.018,8.58,32.139,4.534
17/10/2016,13.07,12.183,5.686,6.165,9.066,18.784,41.555,40.712,43.84,8.518,31.924,4.504
14/10/2016,13.077,12.057,5.7,6.09,9.02,18.888,41.607,40.84,43.895,8.538,31.631,4.496
13/10/2016,12.932,12.186,5.663,5.991,9.074,18.624,41.373,40.633,44.084,8.489,31.563,4.478
12/10/2016,13.133,12.311,5.681,6.061,9.198,18.947,42.392,41.077,44.603,8.602,31.725,4.624
11/10/2016,13.232,12.419,5.67,6.044,9.117,19.151,41.934,41.404,44.747,8.547,31.997,4.903
10/10/2016,13.079,12.333,5.671,6.004,8.778,19.046,41.249,41.553,44.819,8.732,31.607,4.921
07/10/2016,12.932,12.295,5.696,5.962,8.671,18.92,40.836,41.347,44.733,8.665,31.318,4.839
06/10/2016,13.121,12.351,5.71,5.961,8.621,18.885,40.892,41.328,44.935,8.699,31.654,4.972
05/10/2016,13.049,12.339,5.792,5.954,8.606,18.806,40.983,41.388,45.039,8.496,32.088,5.116
04/10/2016,12.792,12.294,5.74,6.049,8.6,18.888,41.289,41.661,45.073,8.553,32.495,5.169
03/10/2016,12.69,12.232,5.728,6.099,8.541,18.934,40.621,41.692,44.7,8.551,32.595,5.13
30/09/2016,12.633,11.937,5.724,6.024,8.544,18.628,40.535,41.211,44.874,8.472,32.598,5.11
29/09/2016,12.759,11.728,5.781,6.06,8.577,18.777,40.731,41.711,45.14,8.468,32.586,5.135
28/09/2016,12.648,11.667,5.802,6.059,8.573,18.857,40.459,41.793,45.422,8.385,32.558,5.08
27/09/2016,12.511,11.535,5.812,5.977,8.428,18.598,40.015,41.585,46.48,8.22,32.544,5.032
26/09/2016,12.442,11.507,5.974,5.778,8.639,18.568,40.322,41.716,46.498,8.203,32.568,4.977
23/09/2016,12.436,11.517,5.844,5.699,8.636,18.784,40.462,41.823,46.411,8.362,32.723,5.045
22/09/2016,12.434,11.487,5.769,5.693,8.677,18.806,40.61,42.062,46.342,8.343,32.625,5.05
21/09/2016,12.359,11.312,5.681,5.483,8.65,18.527,39.912,41.372,45.398,8.191,32.23,4.944
20/09/2016,12.315,11.295,5.689,5.306,8.676,18.388,39.495,41.398,45.015,8.518,32.005,4.894
19/09/2016,12.247,11.282,5.827,5.335,8.696,18.3,39.763,41.084,44.884,8.592,31.93,4.915
16/09/2016,12.087,11.119,5.626,5.204,8.383,18.011,39.123,40.723,44.421,8.584,31.844,4.842
15/09/2016,12.079,11.272,5.707,5.267,8.549,17.973,39.125,39.272,44.52,8.597,31.547,4.847
14/09/2016,12.269,11.277,5.824,5.292,8.493,17.991,39.231,39.026,44.21,8.499,31.496,4.9
13/09/2016,12.222,11.331,5.854,5.394,8.6,17.994,39.321,39.04,44.116,8.404,31.585,4.962
12/09/2016,12.22,11.325,5.86,5.204,8.415,18.022,38.614,38.862,44.201,8.44,31.695,4.946
09/09/2016,12.316,11.536,5.918,5.405,8.567,18.429,39.288,39.649,44.696,8.725,32.179,5.107
08/09/2016,12.334,11.676,5.924,5.544,8.678,18.819,39.866,40.393,45.557,8.976,32.615,5.139
07/09/2016,12.387,11.67,5.9,5.595,8.575,18.729,40.018,40.55,45.841,8.997,32.286,5.148
06/09/2016,12.495,11.598,5.966,5.511,8.583,18.662,40.193,40.383,45.555,8.773,32.495,5.103
05/09/2016,12.621,11.622,5.868,5.416,8.637,18.674,39.996,40.493,45.555,8.768,31.814,5.131
02/09/2016,12.512,11.608,5.934,5.2,8.547,18.456,39.108,39.985,45.09,8.682,31.639,5.09
01/09/2016,12.503,11.501,5.849,5.022,8.558,18.126,40.244,39.699,45.047,8.443,31.388,5.058
31/08/2016,12.531,11.507,5.757,4.954,8.598,18.169,40.634,38.915,45.362,8.352,31.675,5.089
30/08/2016,12.758,11.597,5.806,5.144,8.6,18.61,40.527,38.951,45.989,8.399,32.098,5.124
29/08/2016,12.762,11.58,5.883,5.178,8.59,18.686,40.315,38.935,46.508,8.21,32.363,5.05
26/08/2016,12.791,11.613,5.89,5.287,8.648,18.766,40.802,38.94,46.499,8.247,32.521,5.026
25/08/2016,12.788,11.523,5.721,5.223,8.687,18.562,40.432,38.842,45.994,8.165,32.388,5.042
24/08/2016,12.831,11.673,5.584,5.439,8.653,18.611,40.577,38.304,46.363,8.122,32.297,5.078
23/08/2016,12.784,11.622,5.9,5.444,8.604,18.561,40.649,38.71,46.705,8.113,32.343,4.984
22/08/2016,12.823,11.542,5.988,5.375,8.56,18.428,40.426,38.653,46.521,8.141,32.406,4.975
19/08/2016,12.735,11.62,5.732,5.414,8.552,18.426,40.854,38.717,46.389,8.239,31.281,5.005
18/08/2016,12.831,11.814,5.853,5.359,8.591,18.586,40.584,38.893,46.59,8.103,31.423,5.017
17/08/2016,12.731,11.732,5.757,5.316,8.532,18.435,40.247,38.548,45.991,7.914,31.491,5.03
16/08/2016,12.769,11.882,5.652,5.504,8.637,18.677,41.235,38.749,46.417,7.95,31.921,5.106
15/08/2016,12.828,11.88,5.786,5.39,8.622,18.78,41.8,39.283,47.355,7.972,32.275,5.134
12/08/2016,12.821,11.857,5.689,5.408,8.7,18.847,41.634,39.371,47.399,7.942,32.396,5.127
11/08/2016,12.71,11.868,5.668,5.359,8.675,18.926,41.841,39.306,47.682,7.937,32.357,5.073
10/08/2016,12.618,11.84,5.45,5.473,8.584,18.951,40.454,39.216,47.394,7.857,32.049,5.062
09/08/2016,12.483,11.814,5.625,5.457,8.637,19.053,40.379,39.403,47.166,7.911,32.184,5.012
08/08/2016,12.213,11.725,5.621,5.385,8.552,18.772,39.622,38.892,46.012,7.828,31.869,4.936
05/08/2016,11.963,11.624,5.537,5.338,8.532,18.568,39.06,38.657,45.631,7.658,32.022,4.933
04/08/2016,11.681,11.536,5.318,5.272,8.511,18.213,38.888,37.979,44.991,7.496,31.806,4.795
03/08/2016,11.557,11.544,5.627,5.104,8.403,18.046,38.41,38.069,44.658,7.481,31.744,4.955
02/08/2016,11.384,11.621,5.436,5.073,8.395,18.111,39.036,38.629,44.981,7.429,32.017,5.002
01/08/2016,11.541,11.718,5.402,5.151,8.551,18.342,39.42,39.003,45.223,7.348,32.264,5.081
29/07/2016,11.303,11.782,5.484,5.144,8.543,18.373,40.111,39.223,45.387,7.123,32.296,5.15
28/07/2016,11.32,11.914,5.628,5.134,8.419,18.435,40.58,39.588,46.011,6.963,32.491,5.162
27/07/2016,10.321,11.968,5.743,4.975,8.5,18.505,40.678,39.762,46.288,7.247,32.713,5.28
26/07/2016,10.22,11.834,5.66,4.768,8.423,18.589,40.48,39.87,45.702,7.038,33.255,5.236
25/07/2016,10.299,11.704,5.69,4.725,8.372,17.932,40.791,39.553,45.746,7.071,33.486,5.282
22/07/2016,10.336,11.537,5.705,4.651,8.413,17.809,40.574,39.091,45.248,7.03,33.677,5.279
21/07/2016,10.25,11.17,5.6,4.562,8.455,17.538,40.305,39.798,44.959,7.044,33.366,5.313
20/07/2016,10.586,11.136,5.696,4.427,8.391,17.656,38.335,39.576,45.617,7.108,34.042,5.261
19/07/2016,10.495,11.101,5.585,4.51,8.299,17.497,37.738,38.612,44.103,6.961,34.043,5.232
18/07/2016,10.335,11.256,5.558,4.568,8.313,17.494,37.286,38.423,43.053,6.812,34.097,5.299
15/07/2016,10.549,11.201,5.586,4.547,8.247,17.432,37.4,38.034,42.884,6.669,34.186,5.321
14/07/2016,10.701,11.262,5.605,4.667,8.241,17.514,37.811,38.159,42.892,6.452,35.209,5.344
13/07/2016,10.739,11.182,5.56,4.736,8.17,17.404,37.584,38.121,42.799,5.62,34.882,5.285
12/07/2016,10.623,11.103,5.409,4.423,8.17,17.361,37.738,38.263,42.582,5.692,34.756,5.063
11/07/2016,10.574,10.965,5.454,4.278,8.123,17.15,37.136,38.201,42.048,5.681,34.588,5.011
08/07/2016,10.467,10.81,5.304,4.081,8.107,16.645,35.905,37.6,40.957,5.46,34.101,4.907
07/07/2016,10.546,10.7,5.438,4.018,7.979,16.498,35.53,37.239,40.614,5.393,33.672,4.79
06/07/2016,10.624,10.536,5.341,3.903,7.779,16.312,35.102,37.285,40.153,5.297,33.712,4.77
05/07/2016,10.699,10.7,5.409,4.014,8.048,16.595,35.172,37.37,40.663,5.28,34.4,4.836
04/07/2016,10.917,11.006,5.404,4.14,8.051,17.232,36.389,37.655,41.451,5.346,34.546,5.016
01/07/2016,10.796,10.914,5.381,3.879,8.091,16.945,36.447,37.784,41.506,5.315,34.671,5.067
30/06/2016,10.651,10.601,5.413,3.717,7.883,16.369,36.187,36.931,40.975,5.215,34.485,5.077
29/06/2016,10.502,10.518,5.577,3.656,7.773,16.241,35.779,36.177,40.514,5.095,34.155,4.94
28/06/2016,10.12,10.311,5.288,3.588,7.887,16.006,34.337,35.301,39.813,5,33.03,4.787
27/06/2016,9.917,10.244,5.103,3.621,7.722,16.003,33.84,34.921,39.363,4.883,32.44,4.635
23/06/2016,10.478,10.849,5.293,4.044,8.082,17.633,37.258,37.187,41.218,5.223,33.69,5.021
22/06/2016,10.312,10.713,5.017,3.773,8.086,17.159,36.416,37.024,40.607,5.173,33.625,4.959
21/06/2016,10.142,10.582,5.001,3.777,8.041,17.101,36.188,36.966,40.42,5.23,33.786,4.938
20/06/2016,10.096,10.595,4.997,3.714,7.93,17.031,36.308,36.818,40.294,5.289,33.935,4.94
17/06/2016,9.757,10.223,5.104,3.628,7.674,16.495,35.258,35.843,39.198,5.099,33.043,4.868
16/06/2016,9.692,10.264,5.089,3.548,7.527,16.195,34.077,36.061,38.946,5.086,32.839,5.083
15/06/2016,9.91,10.487,,3.686,7.808,16.454,34.943,36.461,39.246,5.2,33.145,5.01
14/06/2016,9.934,10.555,5.512,3.667,7.888,16.384,34.924,36.008,39.007,5.108,33.08,5
13/06/2016,10.081,10.644,5.501,3.653,8.046,16.664,35.61,36.593,39.771,5.259,33.575,5.013
10/06/2016,10.208,10.841,5.665,3.787,8.204,16.991,36.586,37.552,40.752,5.443,33.998,5.012
09/06/2016,10.268,10.878,5.699,4.001,8.225,17.359,36.973,37.867,41.433,5.485,34.313,5.03
08/06/2016,10.461,10.981,5.645,3.943,8.403,17.431,36.937,37.796,41.609,5.522,34.567,5.035
